,95th_latency,avg_latency,client,client_sched,clients,duration,engine,engine_sched,file,kernel,machine,max_latency,min_latency,throughput
363,54.83,29.67,sysbench 1.1.0,ule scheduling policy,256,300.5168,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/DRxp7lu9LYWqPm,4.19.0-ipanema-g8cd6f0a04f0c,i80,2108.63,2.24,8621.61
364,20.74,12.2,sysbench 1.1.0,ule scheduling policy,128,300.3074,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/NsAhY78f7GwBwu,4.19.0-ipanema-g8cd6f0a04f0c,i80,806.7,2.14,10486.2487
365,7.7,5.52,sysbench 1.1.0,ule scheduling policy,64,300.0135,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/GXA26cigLYF9IS,4.19.0-ipanema-g8cd6f0a04f0c,i80,572.34,2.03,11584.7249
366,7.7,5.53,sysbench 1.1.0,ule scheduling policy,64,300.0132,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/ccCgd54PutThxx,4.19.0-ipanema-g8cd6f0a04f0c,i80,332.43,2.03,11567.3007
367,20.74,12.11,sysbench 1.1.0,ule scheduling policy,128,300.0326,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/ociQLApTVEnYHJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,719.56,2.12,10565.725
368,21.11,12.05,sysbench 1.1.0,ule scheduling policy,128,300.0261,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/5Yw5j2Zc2SqMK7,4.19.0-ipanema-g8cd6f0a04f0c,i80,747.36,2.13,10620.3955
369,193.38,71.25,sysbench 1.1.0,ule scheduling policy,512,300.1507,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/GTI087HRcZwo1n,4.19.0-ipanema-g8cd6f0a04f0c,i80,4903.84,2.13,7183.0854
370,20.74,12.04,sysbench 1.1.0,ule scheduling policy,128,300.0308,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/pcGzBhllaVHOxf,4.19.0-ipanema-g8cd6f0a04f0c,i80,712.26,2.05,10632.3731
371,21.11,12.16,sysbench 1.1.0,ule scheduling policy,128,300.024,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/IhdcEsG83TOAXw,4.19.0-ipanema-g8cd6f0a04f0c,i80,704.27,2.2,10525.5919
372,54.83,29.31,sysbench 1.1.0,ule scheduling policy,256,300.0684,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/WZXvzW5PePrUgr,4.19.0-ipanema-g8cd6f0a04f0c,i80,2024.89,2.26,8733.3574
373,7.7,5.51,sysbench 1.1.0,ule scheduling policy,64,300.0122,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/fIDFw1s9QyolaM,4.19.0-ipanema-g8cd6f0a04f0c,i80,334.5,2.1,11620.6855
374,196.89,70.89,sysbench 1.1.0,ule scheduling policy,512,300.136,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/U0HQT8GhZNJhAA,4.19.0-ipanema-g8cd6f0a04f0c,i80,4142.61,2.27,7219.6746
375,204.11,70.94,sysbench 1.1.0,ule scheduling policy,512,300.3228,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/56NwM5ln2jxIWE,4.19.0-ipanema-g8cd6f0a04f0c,i80,3738.29,2.35,7213.6747
376,20.74,12.09,sysbench 1.1.0,ule scheduling policy,128,300.0274,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/NPiMeBApiIbiUj,4.19.0-ipanema-g8cd6f0a04f0c,i80,665.43,2.08,10588.4629
377,5.37,3.5,sysbench 1.1.0,ule scheduling policy,32,300.0093,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/jurLUCkaAGrpTv,4.19.0-ipanema-g8cd6f0a04f0c,i80,462.96,2.13,9143.9052
378,54.83,29.41,sysbench 1.1.0,ule scheduling policy,256,300.07,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/NUWwlaqLSPPksz,4.19.0-ipanema-g8cd6f0a04f0c,i80,1934.98,2.09,8701.7385
379,207.82,70.86,sysbench 1.1.0,ule scheduling policy,512,300.164,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/KEcSgVyPoWLn0x,4.19.0-ipanema-g8cd6f0a04f0c,i80,3428.24,2.32,7223.5255
380,54.83,29.41,sysbench 1.1.0,ule scheduling policy,256,300.1056,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/VcchHkrMMkrsiP,4.19.0-ipanema-g8cd6f0a04f0c,i80,2161.06,2.26,8701.1384
381,5.37,3.48,sysbench 1.1.0,ule scheduling policy,32,300.0067,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/kJ7FbWtOo9P9nF,4.19.0-ipanema-g8cd6f0a04f0c,i80,127.51,2.38,9181.484
382,5.37,3.5,sysbench 1.1.0,ule scheduling policy,32,300.0056,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/FIwwgDzATCVxSk,4.19.0-ipanema-g8cd6f0a04f0c,i80,911.85,2.08,9145.0718
383,21.11,12.23,sysbench 1.1.0,ule scheduling policy,128,300.0292,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/5k7jtW98qTOSMP,4.19.0-ipanema-g8cd6f0a04f0c,i80,806.83,2.07,10466.1537
384,219.36,72.25,sysbench 1.1.0,ule scheduling policy,512,301.022,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/3XHZrzSC1fGWX9,4.19.0-ipanema-g8cd6f0a04f0c,i80,3950.31,2.21,7079.8246
385,54.83,29.46,sysbench 1.1.0,ule scheduling policy,256,300.2472,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/PxTat3Fx6p7Usi,4.19.0-ipanema-g8cd6f0a04f0c,i80,2218.32,2.19,8684.6613
386,7.84,5.58,sysbench 1.1.0,ule scheduling policy,64,300.0131,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/hMD2uG0ZA9USFi,4.19.0-ipanema-g8cd6f0a04f0c,i80,500.37,1.87,11455.2448
387,20.74,12.07,sysbench 1.1.0,ule scheduling policy,128,300.0332,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/oFrpSNjI7X4Jm3,4.19.0-ipanema-g8cd6f0a04f0c,i80,670.29,2.16,10605.0995
388,54.83,29.31,sysbench 1.1.0,ule scheduling policy,256,300.0728,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/6xsiXxOFcQvcVe,4.19.0-ipanema-g8cd6f0a04f0c,i80,1970.67,2.29,8731.9078
389,193.38,70.08,sysbench 1.1.0,ule scheduling policy,512,300.2043,mysql 8.0.15,ule scheduling policy,/home/dc/storage/i80/mysql/8.0.15/55d168654d431595a21e5537cd04ed16/data/WiIN6mHZfnPdut,4.19.0-ipanema-g8cd6f0a04f0c,i80,4854.66,2.3,7301.7843
390,4.33,3.11,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0051,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/iK5Keq3SYNKKFI,4.19.0-ipanema-g8cd6f0a04f0c,i80,79.12,1.72,10289.5716
391,215.44,60.29,sysbench 1.1.0,cfs_wwc scheduling policy,512,300.1522,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/Vcn12SyYc6Nubh,4.19.0-ipanema-g8cd6f0a04f0c,i80,2533.2,1.86,8488.5163
392,17.32,10.17,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0294,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/O1wyNPQTXxWZPX,4.19.0-ipanema-g8cd6f0a04f0c,i80,456.56,1.72,12582.132
393,17.32,10.1,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0353,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/TFsvx7T7tBgPYI,4.19.0-ipanema-g8cd6f0a04f0c,i80,541.95,1.75,12665.5044
394,4.18,3.06,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0078,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/rR9rEY0aGD72AW,4.19.0-ipanema-g8cd6f0a04f0c,i80,103.58,1.72,10468.17
395,53.85,25.79,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0656,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/UxbPZcCvRiYiP4,4.19.0-ipanema-g8cd6f0a04f0c,i80,1271.66,1.83,9923.1563
396,53.85,25.93,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0765,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/tsLSUghhHW21j2,4.19.0-ipanema-g8cd6f0a04f0c,i80,1065.63,1.8,9870.6575
397,53.85,26.14,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.4643,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/4e3K6CkQdL414M,4.19.0-ipanema-g8cd6f0a04f0c,i80,1374.79,1.82,9786.565
398,53.85,25.79,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0732,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/iNHatCzuIynfOI,4.19.0-ipanema-g8cd6f0a04f0c,i80,1259.3,1.82,9922.8887
399,215.44,59.98,sysbench 1.1.0,cfs_wwc scheduling policy,512,300.1498,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/ljmEd00GZPfaWc,4.19.0-ipanema-g8cd6f0a04f0c,i80,2812.94,1.79,8533.7044
400,4.25,3.08,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0054,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/vmiOhQ8tgnfQf7,4.19.0-ipanema-g8cd6f0a04f0c,i80,73.94,1.74,10396.477
401,17.32,10.15,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0227,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/vgqTOUYHZAUiHm,4.19.0-ipanema-g8cd6f0a04f0c,i80,469.58,1.84,12611.617
402,7.3,4.85,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0123,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/rm0Msgzu33LOsx,4.19.0-ipanema-g8cd6f0a04f0c,i80,442.65,1.77,13184.8929
403,7.43,4.86,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0125,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/AdZI5HhW9gaIZE,4.19.0-ipanema-g8cd6f0a04f0c,i80,387.18,1.59,13151.9208
404,4.41,3.1,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0068,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/gB47aICUrHDhjb,4.19.0-ipanema-g8cd6f0a04f0c,i80,166.57,1.77,10310.0802
405,4.25,3.09,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0056,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/7SpLvoGLWukoOw,4.19.0-ipanema-g8cd6f0a04f0c,i80,184.87,1.79,10355.8869
406,53.85,25.88,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0666,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/2smqSrCsPmYCG3,4.19.0-ipanema-g8cd6f0a04f0c,i80,1295.93,1.8,9890.0913
407,17.01,10.11,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.03,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/Wx4xmv3xtvoWPW,4.19.0-ipanema-g8cd6f0a04f0c,i80,449.79,1.7,12662.084
408,17.32,10.14,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0324,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/OKBzMFZmJSXDV9,4.19.0-ipanema-g8cd6f0a04f0c,i80,446.73,1.78,12617.4584
409,7.56,4.98,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0113,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/PRymNVdThW5HLx,4.19.0-ipanema-g8cd6f0a04f0c,i80,340.81,1.87,12847.7332
410,4.25,3.1,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0056,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/cszwocRCfN5RDp,4.19.0-ipanema-g8cd6f0a04f0c,i80,190.06,1.75,10327.6562
411,219.36,61.76,sysbench 1.1.0,cfs_wwc scheduling policy,512,300.2162,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/1ln0e7JQgGthmI,4.19.0-ipanema-g8cd6f0a04f0c,i80,2539.06,1.79,8286.4347
412,53.85,26.02,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0658,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/85hZppyBziqUEp,4.19.0-ipanema-g8cd6f0a04f0c,i80,1470.13,1.77,9834.7001
413,215.44,60.64,sysbench 1.1.0,cfs_wwc scheduling policy,512,300.1464,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/tRHmbPAWhNJjIJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,2107.31,1.88,8440.0077
414,17.32,10.2,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0338,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/X9atZgpABhZvcV,4.19.0-ipanema-g8cd6f0a04f0c,i80,545.15,1.77,12540.3639
415,53.85,25.97,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0684,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/usOsdv6L58M4HO,4.19.0-ipanema-g8cd6f0a04f0c,i80,1096.11,1.74,9855.7964
416,7.04,4.82,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.013,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/xNNKs8B6tD2y7q,4.19.0-ipanema-g8cd6f0a04f0c,i80,359.7,1.83,13283.1128
417,215.44,60.46,sysbench 1.1.0,cfs_wwc scheduling policy,512,300.1461,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/6k2hahxCbWrBC1,4.19.0-ipanema-g8cd6f0a04f0c,i80,2840.32,1.9,8465.0018
418,4.33,3.07,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0057,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/SyE3eSc9GLBSJI,4.19.0-ipanema-g8cd6f0a04f0c,i80,188.7,1.71,10411.2512
419,17.32,10.18,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0303,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/WJ2PI8sOZgfeTJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,456.0,1.8,12572.0248
420,7.56,4.97,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0122,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/EvkaX9sQ2ZHA26,4.19.0-ipanema-g8cd6f0a04f0c,i80,305.43,1.81,12870.4276
421,215.44,61.62,sysbench 1.1.0,cfs_wwc scheduling policy,512,300.1706,mysql 5.7.25,cfs_wwc scheduling policy,/home/dc/storage/i80/mysql/5.7.25/6691953ac419733f9b7999bc723d80d1/data/Hn6yj0GjYE4AId,4.19.0-ipanema-g8cd6f0a04f0c,i80,2364.58,1.82,8305.7642
422,7.7,5.22,sysbench 1.1.0,Linux,64,300.0225,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/l6cxo1X1Z041HA,4.19.0-ipanema-g8cd6f0a04f0c,i80,107.9,1.69,12256.905
423,7.7,5.22,sysbench 1.1.0,Linux,64,300.0234,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/uGjT95h0AsivP7,4.19.0-ipanema-g8cd6f0a04f0c,i80,98.9,1.72,12241.764
424,219.36,66.24,sysbench 1.1.0,Linux,512,300.2879,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/PBp5J94bkA30od,4.19.0-ipanema-g8cd6f0a04f0c,i80,2947.89,1.86,7723.4682
425,219.36,67.17,sysbench 1.1.0,Linux,512,300.2708,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/PI9mboL87FY1wn,4.19.0-ipanema-g8cd6f0a04f0c,i80,3079.23,1.71,7617.058
426,4.1,3.17,sysbench 1.1.0,Linux,32,300.0096,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/jzAnc4WzsxjwCr,4.19.0-ipanema-g8cd6f0a04f0c,i80,74.04,1.62,10085.061
427,58.92,28.41,sysbench 1.1.0,Linux,256,300.1254,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/uVshTNBMMljWTz,4.19.0-ipanema-g8cd6f0a04f0c,i80,1205.11,1.82,9006.1136
428,7.7,5.25,sysbench 1.1.0,Linux,64,300.0239,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/YuhXFR5tbYfxpN,4.19.0-ipanema-g8cd6f0a04f0c,i80,108.01,1.61,12181.1309
429,4.03,3.16,sysbench 1.1.0,Linux,32,300.0102,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/K17ASX3lveA3mI,4.19.0-ipanema-g8cd6f0a04f0c,i80,73.16,1.64,10105.1664
430,219.36,65.9,sysbench 1.1.0,Linux,512,300.2707,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/DhpUwOV2PAh7H5,4.19.0-ipanema-g8cd6f0a04f0c,i80,2762.14,1.85,7762.2162
431,223.34,65.7,sysbench 1.1.0,Linux,512,300.2661,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/mXNRZIMKooQl0q,4.19.0-ipanema-g8cd6f0a04f0c,i80,3090.04,1.85,7788.7734
432,20.37,11.47,sysbench 1.1.0,Linux,128,300.0725,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/rFnfQKL72SW5AU,4.19.0-ipanema-g8cd6f0a04f0c,i80,335.4,1.68,11150.3212
433,57.87,28.09,sysbench 1.1.0,Linux,256,300.1244,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/mWJPy8DPUUQBRR,4.19.0-ipanema-g8cd6f0a04f0c,i80,1236.68,1.83,9109.2661
434,4.03,3.14,sysbench 1.1.0,Linux,32,300.0089,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/ANVcfpHy6i21lH,4.19.0-ipanema-g8cd6f0a04f0c,i80,84.8,1.62,10179.707
435,20.37,11.52,sysbench 1.1.0,Linux,128,300.057,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/mBLRcXQHnSRGYf,4.19.0-ipanema-g8cd6f0a04f0c,i80,704.3,1.74,11106.6671
436,7.84,5.31,sysbench 1.1.0,Linux,64,300.0243,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/c5w8XyECNP9Vsl,4.19.0-ipanema-g8cd6f0a04f0c,i80,104.82,1.7,12049.1138
437,4.03,3.14,sysbench 1.1.0,Linux,32,300.0104,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/HCssOjml8NqYzb,4.19.0-ipanema-g8cd6f0a04f0c,i80,66.02,1.67,10187.2606
438,57.87,28.19,sysbench 1.1.0,Linux,256,300.1298,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/R9V3VkezOEpII8,4.19.0-ipanema-g8cd6f0a04f0c,i80,1360.09,1.9,9076.6767
439,20.0,11.48,sysbench 1.1.0,Linux,128,300.0535,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/NjjMKIyBVirtx6,4.19.0-ipanema-g8cd6f0a04f0c,i80,428.02,1.72,11149.1534
440,58.92,28.59,sysbench 1.1.0,Linux,256,300.1767,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/Ppg29nuxnp3YAa,4.19.0-ipanema-g8cd6f0a04f0c,i80,1310.2,1.86,8951.3954
441,20.0,11.5,sysbench 1.1.0,Linux,128,300.0619,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/jfFzIhoDakvESe,4.19.0-ipanema-g8cd6f0a04f0c,i80,362.89,1.71,11126.6313
442,20.37,11.61,sysbench 1.1.0,Linux,128,300.0515,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/BW7yCdMefHlVbj,4.19.0-ipanema-g8cd6f0a04f0c,i80,455.46,1.65,11022.0895
443,223.34,65.35,sysbench 1.1.0,Linux,512,300.2714,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/rz2YhIVZwUXeJI,4.19.0-ipanema-g8cd6f0a04f0c,i80,3287.15,1.88,7828.3337
444,4.03,3.16,sysbench 1.1.0,Linux,32,300.0102,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/bwVX4YBZ4xJ9Jn,4.19.0-ipanema-g8cd6f0a04f0c,i80,75.1,1.65,10106.6341
445,58.92,28.78,sysbench 1.1.0,Linux,256,300.1286,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/oqMTSgS7XTQChW,4.19.0-ipanema-g8cd6f0a04f0c,i80,1348.61,1.89,8890.3804
446,7.84,5.26,sysbench 1.1.0,Linux,64,300.0233,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/gCByx2mmRV0dfM,4.19.0-ipanema-g8cd6f0a04f0c,i80,133.29,1.6,12157.9915
447,58.92,28.49,sysbench 1.1.0,Linux,256,300.1212,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/V0sU196QSl8wYv,4.19.0-ipanema-g8cd6f0a04f0c,i80,1433.36,1.81,8981.7347
448,4.1,3.18,sysbench 1.1.0,Linux,32,300.0127,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/o1qmBpH5L056R8,4.19.0-ipanema-g8cd6f0a04f0c,i80,73.99,1.62,10072.4535
449,219.36,64.56,sysbench 1.1.0,Linux,512,300.2755,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/ZAVgDyK65qVvTh,4.19.0-ipanema-g8cd6f0a04f0c,i80,2982.54,1.74,7923.7866
450,219.36,65.23,sysbench 1.1.0,Linux,512,300.2731,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/c4lWMknUwZPvbI,4.19.0-ipanema-g8cd6f0a04f0c,i80,3227.6,1.93,7842.0218
451,7.56,5.23,sysbench 1.1.0,Linux,64,300.0209,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/i4tffJFtU0DZ1e,4.19.0-ipanema-g8cd6f0a04f0c,i80,94.56,1.66,12239.0688
