,batch,kernel,machine,scheduler,tasks,time
2354,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.119
2355,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.121
2356,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2357,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.177
2358,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.081
2359,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.047
2360,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.243
2361,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.04
2362,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.078
2363,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2364,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.23
2365,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.088
2366,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.043
2367,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.046
2368,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.525
2369,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.085
2370,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.047
2371,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.046
2372,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.532
2373,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.528
2374,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.568
2375,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.162
2376,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2377,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.171
2378,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.12
2379,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.088
2380,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.09
2381,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.042
2382,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.018
2383,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.526
2384,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2385,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.196
2386,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.546
2387,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.235
2388,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.527
2389,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.143
2390,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2391,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.074
2392,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.271
2393,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.156
2394,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.525
2395,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.244
2396,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.083
2397,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.157
2398,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.526
2399,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.087
2400,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.072
2401,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.122
2402,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.046
2403,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.042
2404,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.086
2405,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.527
2406,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.957
2407,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.526
2408,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.047
2409,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.171
2410,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.129
2411,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.527
2412,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.168
2413,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.085
2414,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.091
2415,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.185
2416,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.535
2417,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.068
2418,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.531
2419,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.093
2420,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.084
2421,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.527
2422,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.23
2423,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.159
2424,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.042
2425,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2426,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.019
2427,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.148
2428,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.043
2429,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2430,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.534
2431,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.177
2432,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.209
2433,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.124
2434,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.53
2435,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.091
2436,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.018
2437,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.278
2438,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.261
2439,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2440,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.11
2441,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.081
2442,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.528
2443,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.17
2444,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.145
2445,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.154
2446,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.087
2447,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.207
2448,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.049
2449,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.046
2450,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.077
2451,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.126
2452,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.527
2453,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.197
2454,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2455,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.125
2456,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.084
2457,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.235
2458,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.532
2459,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.044
2460,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.074
2461,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.143
2462,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.259
2463,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2464,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.123
2465,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.195
2466,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2467,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.081
2468,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.207
2469,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2470,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.018
2471,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.122
2472,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.175
2473,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.039
2474,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.93
2475,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.142
2476,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.088
2477,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.13
2478,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.187
2479,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.245
2480,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.163
2481,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.064
2482,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.077
2483,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.604
2484,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.045
2485,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.526
2486,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.528
2487,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.532
2488,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.531
2489,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.018
2490,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2491,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.046
2492,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.254
2493,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.232
2494,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.091
2495,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.144
2496,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.123
2497,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.254
2498,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.246
2499,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.233
2500,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.239
2501,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.089
2502,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.042
2503,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.045
2504,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,40,0.017
2505,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,8000,4.175
2506,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.528
2507,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.528
2508,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,10000,5.258
2509,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,6000,3.145
2510,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.048
2511,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,4000,2.083
2512,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.043
2513,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,1000,0.598
2514,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,ule scheduling policy,2000,1.042
2515,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2516,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.853
2517,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.693
2518,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.88
2519,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2520,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.613
2521,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.199
2522,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,8.004
2523,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2524,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.619
2525,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.772
2526,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.417
2527,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.769
2528,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.346
2529,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.413
2530,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2531,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.347
2532,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.615
2533,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.77
2534,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.781
2535,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2536,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.204
2537,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2538,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.606
2539,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.605
2540,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,8.022
2541,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2542,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2543,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.761
2544,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.768
2545,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.347
2546,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.611
2547,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.75
2548,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.421
2549,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.764
2550,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.894
2551,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.192
2552,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,8.039
2553,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.205
2554,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.774
2555,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.61
2556,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.461
2557,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.391
2558,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.613
2559,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.378
2560,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,9.297
2561,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.936
2562,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2563,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.771
2564,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2565,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.771
2566,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.765
2567,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.198
2568,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.395
2569,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,5.59
2570,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2571,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.187
2572,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.774
2573,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.784
2574,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.775
2575,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.197
2576,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.192
2577,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.604
2578,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.783
2579,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.802
2580,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.448
2581,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,9.763
2582,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.447
2583,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.933
2584,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.734
2585,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.187
2586,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.994
2587,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.783
2588,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.898
2589,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2590,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2591,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.97
2592,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.605
2593,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.924
2594,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,8.049
2595,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2596,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.731
2597,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.751
2598,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.193
2599,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.767
2600,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.605
2601,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2602,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.402
2603,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.769
2604,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.201
2605,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.466
2606,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.781
2607,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.776
2608,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2609,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2610,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.782
2611,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.904
2612,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.595
2613,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2614,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2615,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.776
2616,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2617,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.934
2618,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,6000,4.779
2619,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,7.955
2620,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.381
2621,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.767
2622,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,2000,1.61
2623,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2624,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,10000,8.018
2625,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,8000,6.343
2626,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,40,0.017
2627,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,4000,3.188
2628,hackbench 1.0-3,4.19.0-ipanema-gab29e103e36b,i44,Linux,1000,0.772
